지수명,종가,대비,등락률,PER,PBR,배당수익률,거래일자
오락·문화,582.15,3.2,0.55,29.81,3.46,0.71,2015-02-02
음식료·담배,7741.15,76.27,0.98,17.16,1.33,0.84,2015-02-02
섬유·의류,201.6,2.87,1.4,,1.0,0.11,2015-02-02
코스닥,593.31,3.04,0.52,44.44,1.85,0.63,2015-02-03
코스닥 150,969.22,7.87,0.82,,,,2015-02-03
코스닥 150 정보기술,828.85,0.18,0.02,,,,2015-02-03
코스닥 150 헬스케어,2105.58,38.7,1.87,,,,2015-02-03
코스닥 150 커뮤니케이션서비스,1638.91,19.94,1.23,,,,2015-02-03
코스닥 150 소재,737.53,12.89,1.78,,,,2015-02-03
코스닥 150 산업재,424.41,3.86,0.92,,,,2015-02-03
코스닥 150 필수소비재,1247.78,10.72,0.85,,,,2015-02-03
코스닥 150 자유소비재,1310.02,10.64,0.82,,,,2015-02-03
일반서비스,1983.41,14.9,0.76,35.46,2.15,0.81,2015-02-03
제조,1569.8,13.68,0.88,33.28,1.65,0.63,2015-02-03
건설,89.28,0.05,0.06,,1.03,0.8,2015-02-03
유통,447.71,0.9,0.2,129.31,2.12,0.73,2015-02-03
운송·창고,4506.68,88.29,1.92,9.94,0.57,0.72,2015-02-03
금융,710.49,1.75,0.25,24.83,1.35,0.58,2015-02-03
오락·문화,591.95,9.8,1.68,30.31,3.52,0.7,2015-02-03
음식료·담배,7849.62,108.47,1.4,17.4,1.34,0.83,2015-02-03
섬유·의류,206.64,5.04,2.5,,1.03,0.1,2015-02-03
코스닥,598.23,4.92,0.83,44.79,1.86,0.63,2015-02-04
코스닥 150,969.64,0.42,0.04,,,,2015-02-04
코스닥 150 정보기술,824.98,3.87,0.47,,,,2015-02-04
코스닥 150 헬스케어,2110.07,4.49,0.21,,,,2015-02-04
코스닥 150 커뮤니케이션서비스,1640.91,2.0,0.12,,,,2015-02-04
코스닥 150 소재,750.75,13.22,1.79,,,,2015-02-04
코스닥 150 산업재,428.54,4.13,0.97,,,,2015-02-04
코스닥 150 필수소비재,1257.99,10.21,0.82,,,,2015-02-04
코스닥 150 자유소비재,1314.26,4.24,0.32,,,,2015-02-04
일반서비스,2003.75,20.34,1.03,35.82,2.18,0.8,2015-02-04
제조,1582.13,12.33,0.79,33.5,1.66,0.62,2015-02-04
건설,90.53,1.25,1.4,,1.05,0.78,2015-02-04
유통,452.42,4.71,1.05,130.7,2.14,0.72,2015-02-04
운송·창고,4682.96,176.28,3.91,10.34,0.6,0.69,2015-02-04
금융,710.12,0.37,0.05,24.74,1.35,0.58,2015-02-04
오락·문화,597.33,5.38,0.91,30.59,3.55,0.69,2015-02-04
음식료·담배,7941.38,91.76,1.17,17.6,1.36,0.82,2015-02-04
섬유·의류,213.65,7.01,3.39,,1.06,0.1,2015-02-04
코스닥,600.81,2.58,0.43,44.98,1.87,0.62,2015-02-05
코스닥 150,974.41,4.77,0.49,,,,2015-02-05
코스닥 150 정보기술,822.22,2.76,0.33,,,,2015-02-05
코스닥 150 헬스케어,2136.72,26.65,1.26,,,,2015-02-05
코스닥 150 커뮤니케이션서비스,1701.03,60.12,3.66,,,,2015-02-05
코스닥 150 소재,747.26,3.49,0.46,,,,2015-02-05
코스닥 150 산업재,433.3,4.76,1.11,,,,2015-02-05
코스닥 150 필수소비재,1256.53,1.46,0.12,,,,2015-02-05
코스닥 150 자유소비재,1321.58,7.32,0.56,,,,2015-02-05
일반서비스,2022.41,18.66,0.93,36.16,2.2,0.79,2015-02-05
제조,1593.06,10.93,0.69,33.72,1.67,0.62,2015-02-05
건설,90.95,0.42,0.46,,1.05,0.78,2015-02-05
유통,453.95,1.53,0.34,131.14,2.15,0.72,2015-02-05
운송·창고,4697.39,14.43,0.31,10.37,0.6,0.69,2015-02-05
금융,704.63,5.49,0.77,24.58,1.34,0.58,2015-02-05
오락·문화,596.51,0.82,0.14,30.55,3.55,0.69,2015-02-05
음식료·담배,7917.88,23.5,0.3,17.55,1.36,0.82,2015-02-05
섬유·의류,218.12,4.47,2.09,,1.08,0.1,2015-02-05
코스닥,604.13,3.32,0.55,45.3,1.88,0.62,2015-02-06
코스닥 150,982.43,8.02,0.82,,,,2015-02-06
코스닥 150 정보기술,817.94,4.28,0.52,,,,2015-02-06
코스닥 150 헬스케어,2186.48,49.76,2.33,,,,2015-02-06
코스닥 150 커뮤니케이션서비스,1732.85,31.82,1.87,,,,2015-02-06
코스닥 150 소재,750.28,3.02,0.4,,,,2015-02-06
코스닥 150 산업재,437.97,4.67,1.08,,,,2015-02-06
코스닥 150 필수소비재,1260.0,3.47,0.28,,,,2015-02-06
코스닥 150 자유소비재,1315.58,6.0,0.45,,,,2015-02-06
일반서비스,2022.93,0.52,0.03,36.17,2.2,0.79,2015-02-06
제조,1618.57,25.51,1.6,34.24,1.7,0.61,2015-02-06
건설,92.96,2.01,2.21,,1.07,0.76,2015-02-06
유통,451.79,2.16,0.48,130.54,2.14,0.72,2015-02-06
운송·창고,4737.88,40.49,0.86,10.46,0.6,0.68,2015-02-06
금융,698.46,6.17,0.88,24.3,1.32,0.58,2015-02-06
오락·문화,587.86,8.65,1.45,30.1,3.5,0.7,2015-02-06
음식료·담배,7897.58,20.3,0.26,17.35,1.35,0.82,2015-02-06
섬유·의류,217.89,0.23,0.11,,1.08,0.1,2015-02-06
코스닥,593.75,10.38,1.72,44.67,1.85,0.63,2015-02-09
코스닥 150,963.44,18.99,1.93,,,,2015-02-09
코스닥 150 정보기술,790.86,27.08,3.31,,,,2015-02-09
코스닥 150 헬스케어,2176.1,10.38,0.47,,,,2015-02-09
코스닥 150 커뮤니케이션서비스,1681.7,51.15,2.95,,,,2015-02-09
코스닥 150 소재,741.93,8.35,1.11,,,,2015-02-09
코스닥 150 산업재,436.36,1.61,0.37,,,,2015-02-09
코스닥 150 필수소비재,1256.7,3.3,0.26,,,,2015-02-09
코스닥 150 자유소비재,1267.21,48.37,3.68,,,,2015-02-09
일반서비스,1988.01,34.92,1.73,35.56,2.16,0.8,2015-02-09
제조,1610.67,7.9,0.49,34.08,1.69,0.61,2015-02-09
건설,93.47,0.51,0.55,,1.08,0.76,2015-02-09
유통,445.79,6.0,1.33,128.8,2.11,0.73,2015-02-09
운송·창고,4633.54,104.34,2.2,10.23,0.59,0.7,2015-02-09
금융,695.43,3.03,0.43,24.07,1.31,0.59,2015-02-09
오락·문화,552.16,35.7,6.07,28.27,3.29,0.75,2015-02-09
음식료·담배,7792.18,105.4,1.33,17.12,1.33,0.83,2015-02-09
섬유·의류,224.85,6.96,3.19,,1.12,0.09,2015-02-09
코스닥,592.95,0.8,0.13,44.65,1.85,0.63,2015-02-10
코스닥 150,964.69,1.25,0.13,,,,2015-02-10
코스닥 150 정보기술,794.77,3.91,0.49,,,,2015-02-10
코스닥 150 헬스케어,2161.2,14.9,0.68,,,,2015-02-10
코스닥 150 커뮤니케이션서비스,1665.54,16.16,0.96,,,,2015-02-10
코스닥 150 소재,744.78,2.85,0.38,,,,2015-02-10
코스닥 150 산업재,433.53,2.83,0.65,,,,2015-02-10
코스닥 150 필수소비재,1249.76,6.94,0.55,,,,2015-02-10
코스닥 150 자유소비재,1297.12,29.91,2.36,,,,2015-02-10
일반서비스,1999.32,11.31,0.57,35.76,2.17,0.8,2015-02-10
제조,1600.67,10.0,0.62,33.89,1.68,0.61,2015-02-10
건설,93.04,0.43,0.46,,1.07,0.76,2015-02-10
유통,444.18,1.61,0.36,130.13,2.1,0.73,2015-02-10
운송·창고,4469.67,163.87,3.54,9.87,0.57,0.72,2015-02-10
금융,684.33,11.1,1.6,23.7,1.29,0.6,2015-02-10
오락·문화,552.98,0.82,0.15,28.31,3.29,0.75,2015-02-10
음식료·담배,7733.76,58.42,0.75,16.99,1.32,0.84,2015-02-10
섬유·의류,233.54,8.69,3.86,,1.16,0.09,2015-02-10
코스닥,601.41,8.46,1.43,45.3,1.87,0.62,2015-02-11
코스닥 150,980.59,15.9,1.65,,,,2015-02-11
코스닥 150 정보기술,808.84,14.07,1.77,,,,2015-02-11
코스닥 150 헬스케어,2164.41,3.21,0.15,,,,2015-02-11
코스닥 150 커뮤니케이션서비스,1716.69,51.15,3.07,,,,2015-02-11
코스닥 150 소재,760.73,15.95,2.14,,,,2015-02-11
코스닥 150 산업재,438.52,4.99,1.15,,,,2015-02-11
코스닥 150 필수소비재,1303.79,54.03,4.32,,,,2015-02-11
코스닥 150 자유소비재,1320.97,23.85,1.84,,,,2015-02-11
일반서비스,2022.92,23.6,1.18,36.17,2.2,0.79,2015-02-11
제조,1612.21,11.54,0.72,34.14,1.69,0.61,2015-02-11
건설,92.81,0.23,0.25,,1.07,0.77,2015-02-11
유통,464.34,20.16,4.54,136.25,2.2,0.7,2015-02-11
운송·창고,4550.15,80.48,1.8,10.05,0.58,0.71,2015-02-11
금융,704.66,20.33,2.97,24.57,1.34,0.58,2015-02-11
오락·문화,557.48,4.5,0.81,28.54,3.32,0.74,2015-02-11
음식료·담배,7791.6,57.84,0.75,17.12,1.33,0.83,2015-02-11
섬유·의류,225.11,8.43,3.61,,1.12,0.09,2015-02-11
코스닥,602.24,0.83,0.14,45.35,1.88,0.62,2015-02-12
코스닥 150,980.2,0.39,0.04,,,,2015-02-12
코스닥 150 정보기술,799.86,8.98,1.11,,,,2015-02-12
코스닥 150 헬스케어,2194.92,30.51,1.41,,,,2015-02-12
코스닥 150 커뮤니케이션서비스,1717.48,0.79,0.05,,,,2015-02-12
코스닥 150 소재,766.07,5.34,0.7,,,,2015-02-12
코스닥 150 산업재,437.56,0.96,0.22,,,,2015-02-12
코스닥 150 필수소비재,1321.64,17.85,1.37,,,,2015-02-12
코스닥 150 자유소비재,1306.64,14.33,1.08,,,,2015-02-12
일반서비스,2026.86,3.94,0.19,36.24,2.2,0.79,2015-02-12
제조,1618.38,6.17,0.38,34.31,1.7,0.61,2015-02-12
건설,92.42,0.39,0.42,,1.07,0.77,2015-02-12
유통,467.75,3.41,0.73,137.24,2.21,0.7,2015-02-12
운송·창고,4569.11,18.96,0.42,10.09,0.58,0.71,2015-02-12
금융,724.01,19.35,2.75,25.39,1.38,0.57,2015-02-12
오락·문화,559.85,2.37,0.43,28.66,3.33,0.74,2015-02-12
음식료·담배,7751.17,40.43,0.52,17.03,1.33,0.84,2015-02-12
섬유·의류,229.71,4.6,2.04,,1.14,0.09,2015-02-12
코스닥,608.07,5.83,0.97,45.78,1.89,0.62,2015-02-13
코스닥 150,995.89,15.69,1.6,,,,2015-02-13
코스닥 150 정보기술,799.3,0.56,0.07,,,,2015-02-13
코스닥 150 헬스케어,2301.87,106.95,4.87,,,,2015-02-13
코스닥 150 커뮤니케이션서비스,1701.96,15.52,0.9,,,,2015-02-13
코스닥 150 소재,770.17,4.1,0.54,,,,2015-02-13
코스닥 150 산업재,440.13,2.57,0.59,,,,2015-02-13
코스닥 150 필수소비재,1340.13,18.49,1.4,,,,2015-02-13
코스닥 150 자유소비재,1299.89,6.75,0.52,,,,2015-02-13
일반서비스,2049.69,22.83,1.13,36.65,2.23,0.78,2015-02-13
제조,1662.25,43.87,2.71,35.27,1.75,0.59,2015-02-13
건설,93.43,1.01,1.09,,1.08,0.76,2015-02-13
유통,471.63,3.88,0.83,138.99,2.23,0.69,2015-02-13
운송·창고,4574.28,5.17,0.11,10.1,0.58,0.71,2015-02-13
금융,721.82,2.19,0.3,25.31,1.38,0.57,2015-02-13
오락·문화,546.55,13.3,2.38,27.98,3.25,0.76,2015-02-13
음식료·담배,7900.96,149.79,1.93,17.36,1.35,0.82,2015-02-13
섬유·의류,238.88,9.17,3.99,,1.19,0.09,2015-02-13
코스닥,610.16,2.09,0.34,45.94,1.9,0.61,2015-02-16
코스닥 150,1004.42,8.53,0.86,,,,2015-02-16
코스닥 150 정보기술,790.58,8.72,1.09,,,,2015-02-16
코스닥 150 헬스케어,2385.97,84.1,3.65,,,,2015-02-16
코스닥 150 커뮤니케이션서비스,1698.13,3.83,0.23,,,,2015-02-16
코스닥 150 소재,767.63,2.54,0.33,,,,2015-02-16
코스닥 150 산업재,441.3,1.17,0.27,,,,2015-02-16
코스닥 150 필수소비재,1336.76,3.37,0.25,,,,2015-02-16
코스닥 150 자유소비재,1292.68,7.21,0.55,,,,2015-02-16
일반서비스,2046.53,3.16,0.15,36.62,2.23,0.78,2015-02-16
제조,1693.48,31.23,1.88,35.94,1.78,0.58,2015-02-16
건설,93.93,0.5,0.54,,1.09,0.76,2015-02-16
유통,468.96,2.67,0.57,138.23,2.22,0.7,2015-02-16
운송·창고,4629.88,55.6,1.22,10.22,0.59,0.7,2015-02-16
금융,719.64,2.18,0.3,25.21,1.37,0.57,2015-02-16
오락·문화,551.78,5.23,0.96,28.25,3.28,0.75,2015-02-16
음식료·담배,7947.64,46.68,0.59,17.46,1.36,0.82,2015-02-16
섬유·의류,255.36,16.48,6.9,,1.27,0.08,2015-02-16
코스닥,609.1,1.06,0.17,45.87,1.9,0.61,2015-02-17
코스닥 150,1002.35,2.07,0.21,,,,2015-02-17
코스닥 150 정보기술,789.26,1.32,0.17,,,,2015-02-17
코스닥 150 헬스케어,2373.14,12.83,0.54,,,,2015-02-17
코스닥 150 커뮤니케이션서비스,1687.41,10.72,0.63,,,,2015-02-17
코스닥 150 소재,774.01,6.38,0.83,,,,2015-02-17
코스닥 150 산업재,444.41,3.11,0.7,,,,2015-02-17
코스닥 150 필수소비재,1352.53,15.77,1.18,,,,2015-02-17
코스닥 150 자유소비재,1289.02,3.66,0.28,,,,2015-02-17
일반서비스,2057.35,10.82,0.53,36.84,2.24,0.78,2015-02-17
제조,1688.48,5.0,0.3,35.83,1.78,0.58,2015-02-17
건설,94.69,0.76,0.81,,1.09,0.75,2015-02-17
유통,467.55,1.41,0.3,138.02,2.21,0.7,2015-02-17
운송·창고,4693.95,64.07,1.38,10.36,0.6,0.69,2015-02-17
금융,718.33,1.31,0.18,25.13,1.37,0.57,2015-02-17
오락·문화,543.7,8.08,1.46,27.83,3.23,0.76,2015-02-17
음식료·담배,8054.85,107.21,1.35,17.7,1.38,0.81,2015-02-17
섬유·의류,255.69,0.33,0.13,,1.27,0.08,2015-02-17
코스닥,615.52,6.42,1.05,46.15,1.92,0.61,2015-02-23
코스닥 150,1019.42,17.07,1.7,,,,2015-02-23
코스닥 150 정보기술,794.96,5.7,0.72,,,,2015-02-23
코스닥 150 헬스케어,2448.28,75.14,3.17,,,,2015-02-23
코스닥 150 커뮤니케이션서비스,1710.59,23.18,1.37,,,,2015-02-23
코스닥 150 소재,771.06,2.95,0.38,,,,2015-02-23
코스닥 150 산업재,446.99,2.58,0.58,,,,2015-02-23
코스닥 150 필수소비재,1369.82,17.29,1.28,,,,2015-02-23
코스닥 150 자유소비재,1284.01,5.01,0.39,,,,2015-02-23
일반서비스,2066.45,9.1,0.44,37.02,2.25,0.77,2015-02-23
제조,1723.76,35.28,2.09,36.11,1.82,0.57,2015-02-23
건설,94.97,0.28,0.3,,1.1,0.75,2015-02-23
유통,468.57,1.02,0.22,138.32,2.22,0.7,2015-02-23
운송·창고,4745.84,51.89,1.11,10.48,0.6,0.68,2015-02-23
금융,706.92,11.41,1.59,24.61,1.34,0.58,2015-02-23
오락·문화,539.72,3.98,0.73,27.63,3.21,0.77,2015-02-23
음식료·담배,8293.92,239.07,2.97,18.22,1.42,0.78,2015-02-23
섬유·의류,242.25,13.44,5.26,37.35,1.22,0.09,2015-02-23
코스닥,621.31,5.79,0.94,46.6,1.94,0.6,2015-02-24
코스닥 150,1024.93,5.51,0.54,,,,2015-02-24
코스닥 150 정보기술,797.7,2.74,0.34,,,,2015-02-24
코스닥 150 헬스케어,2451.38,3.1,0.13,,,,2015-02-24
코스닥 150 커뮤니케이션서비스,1712.21,1.62,0.09,,,,2015-02-24
코스닥 150 소재,781.83,10.77,1.4,,,,2015-02-24
코스닥 150 산업재,452.38,5.39,1.21,,,,2015-02-24
코스닥 150 필수소비재,1421.35,51.53,3.76,,,,2015-02-24
코스닥 150 자유소비재,1287.06,3.05,0.24,,,,2015-02-24
일반서비스,2081.19,14.74,0.71,37.28,2.26,0.77,2015-02-24
제조,1730.74,6.98,0.4,36.32,1.82,0.57,2015-02-24
건설,96.53,1.56,1.64,,1.12,0.73,2015-02-24
유통,490.95,22.38,4.78,145.02,2.33,0.66,2015-02-24
운송·창고,4825.18,79.34,1.67,10.65,0.61,0.67,2015-02-24
금융,711.91,4.99,0.71,24.78,1.35,0.58,2015-02-24
오락·문화,542.32,2.6,0.48,27.76,3.23,0.76,2015-02-24
음식료·담배,8427.29,133.37,1.61,18.51,1.44,0.77,2015-02-24
섬유·의류,235.34,6.91,2.85,36.24,1.18,0.09,2015-02-24
코스닥,616.57,4.74,0.76,46.26,1.92,0.61,2015-02-25
코스닥 150,1012.11,12.82,1.25,,,,2015-02-25
코스닥 150 정보기술,794.0,3.7,0.46,,,,2015-02-25
코스닥 150 헬스케어,2386.47,64.91,2.65,,,,2015-02-25
코스닥 150 커뮤니케이션서비스,1691.54,20.67,1.21,,,,2015-02-25
코스닥 150 소재,780.75,1.08,0.14,,,,2015-02-25
코스닥 150 산업재,454.1,1.72,0.38,,,,2015-02-25
코스닥 150 필수소비재,1393.25,28.1,1.98,,,,2015-02-25
코스닥 150 자유소비재,1289.07,2.01,0.16,,,,2015-02-25
일반서비스,2054.04,27.15,1.3,36.79,2.24,0.78,2015-02-25
제조,1713.25,17.49,1.01,35.95,1.81,0.57,2015-02-25
건설,97.45,0.92,0.95,,1.13,0.73,2015-02-25
유통,482.48,8.47,1.73,143.48,2.29,0.68,2015-02-25
운송·창고,4716.96,108.22,2.24,10.41,0.6,0.69,2015-02-25
금융,700.61,11.3,1.59,24.31,1.32,0.58,2015-02-25
오락·문화,540.55,1.77,0.33,27.67,3.22,0.76,2015-02-25
음식료·담배,8409.72,17.57,0.21,18.48,1.44,0.77,2015-02-25
섬유·의류,246.43,11.09,4.71,38.02,1.24,0.09,2015-02-25
코스닥,617.08,0.51,0.08,46.28,1.92,0.61,2015-02-26
코스닥 150,1008.42,3.69,0.36,,,,2015-02-26
코스닥 150 정보기술,788.13,5.87,0.74,,,,2015-02-26
코스닥 150 헬스케어,2384.25,2.22,0.09,,,,2015-02-26
코스닥 150 커뮤니케이션서비스,1685.26,6.28,0.37,,,,2015-02-26
코스닥 150 소재,782.4,1.65,0.21,,,,2015-02-26
코스닥 150 산업재,459.55,5.45,1.2,,,,2015-02-26
코스닥 150 필수소비재,1384.9,8.35,0.6,,,,2015-02-26
코스닥 150 자유소비재,1285.81,3.26,0.25,,,,2015-02-26
일반서비스,2060.13,6.09,0.3,36.9,2.24,0.77,2015-02-26
제조,1717.76,4.51,0.26,36.01,1.81,0.57,2015-02-26
건설,99.55,2.1,2.15,,1.15,0.71,2015-02-26
유통,481.32,1.16,0.24,143.1,2.28,0.68,2015-02-26
운송·창고,4779.97,63.01,1.34,10.55,0.61,0.68,2015-02-26
금융,732.0,31.39,4.48,25.64,1.4,0.56,2015-02-26
오락·문화,535.46,5.09,0.94,27.41,3.19,0.77,2015-02-26
음식료·담배,8458.88,49.16,0.58,18.5,1.45,0.77,2015-02-26
섬유·의류,260.03,13.6,5.52,40.2,1.31,0.09,2015-02-26
코스닥,624.56,7.48,1.21,46.85,1.95,0.6,2015-02-27
코스닥 150,1021.6,13.18,1.31,,,,2015-02-27
코스닥 150 정보기술,806.22,18.09,2.3,,,,2015-02-27
코스닥 150 헬스케어,2387.07,2.82,0.12,,,,2015-02-27
코스닥 150 커뮤니케이션서비스,1706.09,20.83,1.24,,,,2015-02-27
코스닥 150 소재,795.81,13.41,1.71,,,,2015-02-27
코스닥 150 산업재,463.87,4.32,0.94,,,,2015-02-27
코스닥 150 필수소비재,1391.52,6.62,0.48,,,,2015-02-27
코스닥 150 자유소비재,1307.83,22.02,1.71,,,,2015-02-27
일반서비스,2076.96,16.83,0.82,37.21,2.26,0.77,2015-02-27
제조,1726.21,8.45,0.49,36.19,1.82,0.57,2015-02-27
건설,100.33,0.78,0.78,,1.16,0.71,2015-02-27
유통,486.97,5.65,1.17,144.76,2.31,0.67,2015-02-27
운송·창고,4684.94,95.03,1.99,10.34,0.6,0.69,2015-02-27
금융,728.06,3.94,0.54,25.44,1.39,0.56,2015-02-27
오락·문화,543.73,8.27,1.54,27.83,3.23,0.76,2015-02-27
음식료·담배,8405.13,53.75,0.64,18.39,1.44,0.77,2015-02-27
섬유·의류,252.13,7.9,3.04,38.94,1.27,0.09,2015-02-27
코스닥,621.81,2.75,0.44,46.64,1.94,0.6,2015-03-02
코스닥 150,1011.91,9.69,0.95,,,,2015-03-02
코스닥 150 정보기술,800.31,5.91,0.73,,,,2015-03-02
코스닥 150 헬스케어,2345.07,42.0,1.76,,,,2015-03-02
코스닥 150 커뮤니케이션서비스,1688.78,17.31,1.01,,,,2015-03-02
코스닥 150 소재,795.47,0.34,0.04,,,,2015-03-02
코스닥 150 산업재,470.28,6.41,1.38,,,,2015-03-02
코스닥 150 필수소비재,1377.42,14.1,1.01,,,,2015-03-02
코스닥 150 자유소비재,1304.89,2.94,0.22,,,,2015-03-02
일반서비스,2092.14,15.18,0.73,37.47,2.28,0.76,2015-03-02
제조,1714.59,11.62,0.67,35.94,1.81,0.57,2015-03-02
건설,103.67,3.34,3.33,,1.2,0.68,2015-03-02
유통,482.99,3.98,0.82,143.69,2.29,0.67,2015-03-02
운송·창고,4694.93,9.99,0.21,10.37,0.6,0.69,2015-03-02
금융,730.0,1.94,0.27,25.48,1.39,0.56,2015-03-02
오락·문화,543.11,0.62,0.11,27.8,3.23,0.76,2015-03-02
음식료·담배,8428.18,23.05,0.27,18.33,1.45,0.77,2015-03-02
섬유·의류,247.85,4.28,1.7,38.25,1.25,0.09,2015-03-02
코스닥,625.64,3.83,0.62,47.16,1.95,0.6,2015-03-03
코스닥 150,1018.96,7.05,0.7,,,,2015-03-03
코스닥 150 정보기술,807.55,7.24,0.9,,,,2015-03-03
코스닥 150 헬스케어,2366.02,20.95,0.89,,,,2015-03-03
코스닥 150 커뮤니케이션서비스,1657.97,30.81,1.82,,,,2015-03-03
코스닥 150 소재,802.51,7.04,0.89,,,,2015-03-03
코스닥 150 산업재,469.2,1.08,0.23,,,,2015-03-03
코스닥 150 필수소비재,1367.92,9.5,0.69,,,,2015-03-03
코스닥 150 자유소비재,1320.66,15.77,1.21,,,,2015-03-03
일반서비스,2096.86,4.72,0.23,37.54,2.28,0.76,2015-03-03
제조,1727.51,12.92,0.75,36.59,1.83,0.57,2015-03-03
건설,104.79,1.12,1.08,,1.21,0.68,2015-03-03
유통,481.74,1.25,0.26,143.29,2.28,0.68,2015-03-03
운송·창고,4684.26,10.67,0.23,10.34,0.6,0.69,2015-03-03
금융,738.85,8.85,1.21,25.88,1.41,0.55,2015-03-03
오락·문화,543.41,0.3,0.06,27.82,3.23,0.76,2015-03-03
음식료·담배,8383.12,45.06,0.53,18.23,1.44,0.77,2015-03-03
섬유·의류,237.85,10.0,4.03,36.65,1.2,0.09,2015-03-03
코스닥,630.35,4.71,0.75,47.52,1.97,0.59,2015-03-04
코스닥 150,1026.42,7.46,0.73,,,,2015-03-04
코스닥 150 정보기술,816.04,8.49,1.05,,,,2015-03-04
코스닥 150 헬스케어,2372.49,6.47,0.27,,,,2015-03-04
코스닥 150 커뮤니케이션서비스,1704.74,46.77,2.82,,,,2015-03-04
코스닥 150 소재,805.52,3.01,0.38,,,,2015-03-04
코스닥 150 산업재,467.04,2.16,0.46,,,,2015-03-04
코스닥 150 필수소비재,1372.36,4.44,0.32,,,,2015-03-04
코스닥 150 자유소비재,1324.55,3.89,0.29,,,,2015-03-04
일반서비스,2123.12,26.26,1.25,38.02,2.31,0.75,2015-03-04
제조,1735.46,7.95,0.46,36.74,1.84,0.57,2015-03-04
건설,103.89,0.9,0.86,,1.2,0.68,2015-03-04
유통,487.58,5.84,1.21,145.03,2.31,0.67,2015-03-04
운송·창고,4814.11,129.85,2.77,10.63,0.61,0.67,2015-03-04
금융,739.68,0.83,0.11,25.94,1.41,0.55,2015-03-04
오락·문화,555.9,12.49,2.3,28.46,3.31,0.74,2015-03-04
음식료·담배,8396.85,13.73,0.16,18.26,1.44,0.77,2015-03-04
섬유·의류,247.62,9.77,4.11,38.21,1.25,0.09,2015-03-04
코스닥,631.43,1.08,0.17,47.59,1.97,0.59,2015-03-05
코스닥 150,1024.85,1.57,0.15,,,,2015-03-05
코스닥 150 정보기술,820.48,4.44,0.54,,,,2015-03-05
코스닥 150 헬스케어,2359.8,12.69,0.53,,,,2015-03-05
코스닥 150 커뮤니케이션서비스,1689.29,15.45,0.91,,,,2015-03-05
코스닥 150 소재,800.53,4.99,0.62,,,,2015-03-05
코스닥 150 산업재,465.46,1.58,0.34,,,,2015-03-05
코스닥 150 필수소비재,1383.18,10.82,0.79,,,,2015-03-05
코스닥 150 자유소비재,1312.57,11.98,0.9,,,,2015-03-05
일반서비스,2124.64,1.52,0.07,38.05,2.31,0.75,2015-03-05
제조,1734.56,0.9,0.05,36.71,1.83,0.57,2015-03-05
건설,103.66,0.23,0.22,,1.2,0.68,2015-03-05
유통,491.23,3.65,0.75,146.11,2.33,0.66,2015-03-05
운송·창고,4800.59,13.52,0.28,10.6,0.61,0.67,2015-03-05
금융,740.89,1.21,0.16,25.95,1.41,0.55,2015-03-05
오락·문화,556.32,0.42,0.08,28.48,3.31,0.74,2015-03-05
음식료·담배,8419.3,22.45,0.27,18.31,1.44,0.77,2015-03-05
섬유·의류,246.59,1.03,0.42,38.05,1.24,0.09,2015-03-05
코스닥,635.84,4.41,0.7,47.69,1.99,0.59,2015-03-06
코스닥 150,1041.22,16.37,1.6,,,,2015-03-06
코스닥 150 정보기술,822.88,2.4,0.29,,,,2015-03-06
코스닥 150 헬스케어,2459.86,100.06,4.24,,,,2015-03-06
코스닥 150 커뮤니케이션서비스,1702.14,12.85,0.76,,,,2015-03-06
코스닥 150 소재,810.09,9.56,1.19,,,,2015-03-06
코스닥 150 산업재,471.56,6.1,1.31,,,,2015-03-06
코스닥 150 필수소비재,1378.6,4.58,0.33,,,,2015-03-06
코스닥 150 자유소비재,1308.28,4.29,0.33,,,,2015-03-06
일반서비스,2163.78,39.14,1.84,38.79,2.36,0.74,2015-03-06
제조,1762.26,27.7,1.6,37.42,1.87,0.56,2015-03-06
건설,103.23,0.43,0.41,,1.19,0.69,2015-03-06
유통,491.77,0.54,0.11,146.29,2.33,0.66,2015-03-06
운송·창고,4825.42,24.83,0.52,10.65,0.61,0.67,2015-03-06
금융,742.79,1.9,0.26,25.99,1.42,0.55,2015-03-06
오락·문화,554.78,1.54,0.28,28.4,3.3,0.74,2015-03-06
음식료·담배,8480.38,61.08,0.73,18.46,1.45,0.76,2015-03-06
섬유·의류,253.65,7.06,2.86,39.18,1.28,0.09,2015-03-06
코스닥,629.26,6.58,1.03,50.97,1.97,0.59,2015-03-09
코스닥 150,1028.01,13.21,1.27,,,,2015-03-09
코스닥 150 정보기술,809.74,13.14,1.6,,,,2015-03-09
코스닥 150 헬스케어,2428.42,31.44,1.28,,,,2015-03-09
코스닥 150 커뮤니케이션서비스,1702.87,0.73,0.04,,,,2015-03-09
코스닥 150 소재,804.63,5.46,0.67,,,,2015-03-09
코스닥 150 산업재,468.88,2.68,0.57,,,,2015-03-09
코스닥 150 필수소비재,1354.06,24.54,1.78,,,,2015-03-09
코스닥 150 자유소비재,1298.49,9.79,0.75,,,,2015-03-09
일반서비스,2164.94,1.16,0.05,38.8,2.36,0.74,2015-03-09
제조,1740.5,21.76,1.23,43.9,1.85,0.56,2015-03-09
건설,102.57,0.66,0.64,,1.19,0.69,2015-03-09
유통,486.17,5.6,1.14,144.65,2.3,0.67,2015-03-09
