지수명,종가,대비,등락률,PER,PBR,배당수익률,거래일자
코스피 200 생활소비재,1167.94,6.87,0.58,17.02,0.84,2.06,2021-09-03
코스피 200 경기소비재,1880.53,19.51,1.05,23.06,0.98,1.15,2021-09-03
코스피 200 산업재,722.81,2.02,0.28,27.25,1.61,0.78,2021-09-03
코스피 200 헬스케어,2832.74,31.58,1.13,91.58,6.69,0.16,2021-09-03
음식료·담배,4299.3,4.29,0.1,16.45,1.15,1.19,2021-09-03
코스피,3203.33,2.27,0.07,18.25,1.3,1.73,2021-09-06
코스피 200,420.37,1.15,0.27,16.59,1.32,1.99,2021-09-06
코스피 100,3171.09,5.77,0.18,16.44,1.32,1.98,2021-09-06
코스피 50,2919.89,4.17,0.14,15.46,1.32,2.0,2021-09-06
코스피 200 중소형주,1531.8,14.96,0.99,17.46,1.17,1.09,2021-09-06
코스피 200 초대형제외 지수,317.14,0.04,0.01,15.9,1.2,1.22,2021-09-06
코스피200제외 코스피지수,4282.7,33.42,0.77,22.9,1.27,1.0,2021-09-06
코스피 200 커뮤니케이션서비스,3426.95,5.35,0.16,13.72,2.14,1.09,2021-09-06
코스피 200 건설,326.56,0.48,0.15,18.26,1.2,1.04,2021-09-06
코스피 200 중공업,331.9,1.82,0.55,,1.17,0.7,2021-09-06
코스피 200 철강/소재,1022.57,2.31,0.23,15.53,0.73,1.62,2021-09-06
코스피 200 에너지/화학,2088.01,41.02,2.0,24.69,1.34,1.0,2021-09-06
코스피 200 정보기술,3780.06,13.81,0.36,19.3,1.72,1.37,2021-09-06
코스피 200 금융,706.59,6.7,0.94,5.65,0.47,3.53,2021-09-06
코스피 200 생활소비재,1169.48,1.54,0.13,17.05,0.84,2.06,2021-09-06
코스피 200 경기소비재,1884.01,3.48,0.19,23.1,0.98,1.15,2021-09-06
코스피 200 산업재,723.05,0.24,0.03,27.26,1.61,0.78,2021-09-06
코스피 200 헬스케어,2793.49,39.25,1.39,90.31,6.6,0.16,2021-09-06
음식료·담배,4300.39,1.09,0.03,16.46,1.15,1.19,2021-09-06
코스피,3187.42,15.91,0.5,18.16,1.3,1.74,2021-09-07
코스피 200,417.8,2.57,0.61,16.49,1.31,2.0,2021-09-07
코스피 100,3150.29,20.8,0.66,16.33,1.31,2.0,2021-09-07
코스피 50,2898.62,21.27,0.73,15.34,1.31,2.02,2021-09-07
코스피 200 중소형주,1537.83,6.03,0.39,17.53,1.18,1.08,2021-09-07
코스피 200 초대형제외 지수,316.43,0.71,0.22,15.87,1.2,1.22,2021-09-07
코스피200제외 코스피지수,4257.6,25.1,0.59,22.74,1.27,1.01,2021-09-07
코스피 200 커뮤니케이션서비스,3383.57,43.38,1.27,13.55,2.12,1.1,2021-09-07
코스피 200 건설,327.04,0.48,0.15,18.28,1.2,1.04,2021-09-07
코스피 200 중공업,334.11,2.21,0.67,,1.18,0.7,2021-09-07
코스피 200 철강/소재,1049.82,27.25,2.66,15.94,0.75,1.58,2021-09-07
코스피 200 에너지/화학,2105.37,17.36,0.83,24.89,1.35,0.99,2021-09-07
코스피 200 정보기술,3764.29,15.77,0.42,19.22,1.71,1.38,2021-09-07
코스피 200 금융,701.31,5.28,0.75,5.61,0.47,3.56,2021-09-07
코스피 200 생활소비재,1173.97,4.49,0.38,17.11,0.84,2.05,2021-09-07
코스피 200 경기소비재,1878.98,5.03,0.27,23.04,0.98,1.16,2021-09-07
코스피 200 산업재,719.46,3.59,0.5,27.12,1.6,0.79,2021-09-07
코스피 200 헬스케어,2782.61,10.88,0.39,89.96,6.57,0.16,2021-09-07
음식료·담배,4303.37,2.98,0.07,16.47,1.15,1.19,2021-09-07
코스피,3162.99,24.43,0.77,18.02,1.29,1.75,2021-09-08
코스피 200,414.54,3.26,0.78,16.36,1.3,2.02,2021-09-08
코스피 100,3122.29,28.0,0.89,16.19,1.3,2.01,2021-09-08
코스피 50,2868.31,30.31,1.05,15.18,1.3,2.04,2021-09-08
코스피 200 중소형주,1536.37,1.46,0.09,17.51,1.17,1.09,2021-09-08
코스피 200 초대형제외 지수,312.62,3.81,1.2,15.68,1.18,1.24,2021-09-08
코스피200제외 코스피지수,4252.42,5.18,0.12,22.71,1.26,1.01,2021-09-08
코스피 200 커뮤니케이션서비스,3230.32,153.25,4.53,12.94,2.02,1.16,2021-09-08
코스피 200 건설,323.94,3.1,0.95,18.11,1.19,1.05,2021-09-08
코스피 200 중공업,329.44,4.67,1.4,,1.16,0.71,2021-09-08
코스피 200 철강/소재,1066.0,16.18,1.54,16.19,0.76,1.56,2021-09-08
코스피 200 에너지/화학,2127.44,22.07,1.05,25.16,1.37,0.98,2021-09-08
코스피 200 정보기술,3761.99,2.3,0.06,19.2,1.71,1.38,2021-09-08
코스피 200 금융,708.9,7.59,1.08,5.67,0.48,3.52,2021-09-08
코스피 200 생활소비재,1146.2,27.77,2.37,16.71,0.82,2.1,2021-09-08
코스피 200 경기소비재,1887.91,8.93,0.48,23.15,0.99,1.15,2021-09-08
코스피 200 산업재,715.66,3.8,0.53,26.98,1.59,0.79,2021-09-08
코스피 200 헬스케어,2716.52,66.09,2.38,87.82,6.42,0.17,2021-09-08
음식료·담배,4277.22,26.15,0.61,16.37,1.14,1.2,2021-09-08
코스피,3114.7,48.29,1.53,14.82,1.23,1.77,2021-09-09
코스피 200,407.28,7.26,1.75,13.64,1.23,2.05,2021-09-09
코스피 100,3065.68,56.61,1.81,13.63,1.23,2.05,2021-09-09
코스피 50,2815.22,53.09,1.85,12.87,1.23,2.08,2021-09-09
코스피 200 중소형주,1516.6,19.77,1.29,12.79,1.1,1.09,2021-09-09
코스피 200 초대형제외 지수,306.58,6.04,1.93,12.9,1.12,1.26,2021-09-09
코스피200제외 코스피지수,4235.44,16.98,0.4,18.25,1.23,0.99,2021-09-09
코스피 200 커뮤니케이션서비스,3148.98,81.34,2.52,11.77,1.86,1.19,2021-09-09
코스피 200 건설,318.47,5.47,1.69,15.97,1.1,1.05,2021-09-09
코스피 200 중공업,319.49,9.95,3.02,,1.23,0.73,2021-09-09
코스피 200 철강/소재,1032.5,33.5,3.14,9.93,0.71,1.61,2021-09-09
코스피 200 에너지/화학,2113.77,13.67,0.64,15.95,1.27,0.99,2021-09-09
코스피 200 정보기술,3682.68,79.31,2.11,15.43,1.62,1.41,2021-09-09
코스피 200 금융,700.0,8.9,1.26,5.16,0.45,3.57,2021-09-09
코스피 200 생활소비재,1124.46,21.74,1.9,16.5,0.8,2.14,2021-09-09
코스피 200 경기소비재,1854.71,33.2,1.76,13.23,0.93,1.17,2021-09-09
코스피 200 산업재,703.62,12.04,1.68,23.47,1.43,0.8,2021-09-09
코스피 200 헬스케어,2692.25,24.27,0.89,88.88,6.28,0.17,2021-09-09
음식료·담배,4245.75,31.47,0.74,16.33,1.1,1.21,2021-09-09
코스피,3125.76,11.06,0.36,14.87,1.23,1.77,2021-09-10
코스피 200,408.7,1.42,0.35,13.84,1.25,2.02,2021-09-10
코스피 100,3075.1,9.42,0.31,13.86,1.25,2.01,2021-09-10
