회사명_d1,stock_code,업종,상장주선인,공모가 (원),공모금액 (천원),최초상장주식수 (주),call,kospi,modified_esi,6개월 확약,3개월 확약,1개월 확약,15일 확약,미확약,수요예측_최종값,회사명_bs,corp_code,상장일,업력,유동자산,유동부채,부채총계,자본금,자본총계,매출액,영업이익,당기순이익,target,TA,WC,log_TA,log_S,capital_deficit,wc_neg_dummy,ta_negative,current_ratio,wc_sales,wc_ta,cl_tl,de_ratio,equity_ratio,cs_te,debt_asset,op_margin,net_margin,roe,roe_sign_dummy,roe_nan,roa,oi_ta,ni_oi_ratio,asset_turnover,sales_equity,z_simplified,WICS_large
현대오토에버,307950,소프트웨어 개발 및 공급업,엔에이치투자증권주식회사,48000.0,"168,480,000","21,000,000",1.76,"2,128.10",95.4,40.7,20.2,12.5,1.8000000000000005,24.8,797.36,현대오토에버,362441,2019-03-28,19,665942,344858,353625,10326,441561,996486,49053,40089,1,795186,321084,13.58633258610234,13.811991372890082,0,0,0,1.9310614803774304,0.3222162679656312,0.4037847748828576,0.97520820077766,0.8008519774164838,0.5552927239664682,0.0233852174444753,0.4447072760335318,0.0492259800940504,0.0402303695184879,0.0907892680739467,0.0,0,0.0504146199757037,0.0616874542559853,0.817258883248731,1.2531483200156943,2.256734630096408,2.196542365814603,정보기술
드림텍,192650,전자부품 제조업,엔에이치투자증권주식회사,13000.0,"59,092,098","27,585,500",1.75,"2,155.68",95.4,0.01,1.25,0.0,0.2299999999999999,98.51,395.96,드림텍,415646,2019-03-14,21,132485,118870,150995,2515,135108,466151,33237,28062,1,286103,13615,12.564110660065948,13.052267040180078,0,0,0,1.1145368890384453,0.0292072740378117,0.0475877568567963,0.7872446107487003,1.1175874115522395,0.4722355235701828,0.0186147378393581,0.5277644764298173,0.0713009303852185,0.0601993774549448,0.2077005062616573,0.0,0,0.0980835573202657,0.1161714487439838,0.8443000270782561,1.629311821267166,3.4502102022086034,1.6261648227338354,정보기술
에어부산,298690,항공 여객 운송업,"미래에셋증권 주식회사,엔에이치투자증권주식회사",3600.0,"18,745,200","52,070,000",1.82,"2,028.44",96.1,0.0,6.04,0.0,0.0,93.96,23.89,에어부산,651901,2018-12-27,12,104867,120636,147714,50000,143599,496364,30291,26428,1,291313,-15769,12.582157002211474,13.115066822171691,0,1,0,0.8692844590337876,-0.0317690243450371,-0.0541307802947345,0.8166862991998051,1.0286561884135683,0.4929371500756918,0.348191839776043,0.5070628499243082,0.0610257794682934,0.0532431844372275,0.1840402788320252,0.0,0,0.0907202905465942,0.1039809414615894,0.8724703707371827,1.703885511460182,3.4565978871719163,1.3112860776015312,산업재
아시아나IDT,267850,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",KB증권(주),15000.0,"39,600,000","11,100,000",1.52,"2,057.48",96.5,0.0,0.0,0.0,0.0,100.0,7.04,아시아나IDT,458234,2018-11-23,28,86835,53119,62629,5000,141935,121220,8358,9685,0,204564,33716,12.228641052372646,11.705370604935034,0,0,0,1.6347258043261357,0.2781389209701369,0.1648188342034766,0.8481534113589552,0.4412512769929897,0.6938415361451673,0.0352273928206573,0.3061584638548327,0.0689490183138096,0.0798960567563108,0.0682354598936132,0.0,0,0.0473445963121565,0.0408576289083123,1.1587700406795884,0.5925773840949532,0.8540529115440166,2.6295412432404675,정보기술
하나제약,293480,의약품 제조업,미래에셋증권 주식회사,26000.0,"106,117,960","16,200,000",1.51,"2,309.57",96.9,5.8,0.0,0.4,0.0,93.8,101.5,하나제약,248974,2018-10-02,40,79398,48713,60253,6059,81298,139331,31930,24302,1,141551,30685,11.860422419723168,11.844614853415006,0,0,0,1.6299139859996306,0.2202309608055637,0.2167769920382053,0.808474266841485,0.7411375433590002,0.574337164696823,0.0745282786784422,0.4256628353031769,0.2291665171426316,0.1744191888380906,0.298924942803021,0.0,0,0.171683704106647,0.2255724085312007,0.7611024115252114,0.9843166067353816,1.7138305985387094,2.558233593449621,건강관리
우진아이엔에스,10400,건물설비 설치 공사업,신영증권(주),15000.0,"31,500,000","7,622,000",1.51,"2,318.25",97.4,0.0,0.0,0.0,0.9399999999999998,99.06,129.06,우진아이엔에스,143262,2018-09-14,44,72606,24054,25344,3111,77319,34343,3459,2593,1,102663,48552,11.539216798924295,10.444182609904397,0,0,0,3.0184584684459965,1.4137378796261246,0.4729259811227024,0.9491003787878788,0.3277848911651728,0.7531340405014465,0.040235905792884,0.2468659594985535,0.100719214978307,0.0755030137145852,0.0335363882098837,0.0,0,0.0252573955563348,0.0336927617544782,0.749638623879734,0.3345216874628639,0.4441728423802688,3.521129455414804,산업재
티웨이항공,91810,항공 여객 운송업,"신한투자증권 주식회사,대신증권(주)",12000.0,"192,000,000","46,974,812",1.5,"2,307.07",97.8,0.0,0.0,0.0,0.0,100.0,23.03,티웨이항공,671376,2018-08-01,16,195267,160215,187508,17508,81592,203849,46392,36310,0,269100,35052,12.502842052798766,12.2251397082474,0,0,0,1.2187810130137628,0.1719508067245853,0.1302564102564102,0.8544435437421337,2.298117462496323,0.3032032701597919,0.2145798607706638,0.6967967298402081,0.2275802186912862,0.1781220413148948,0.4450191195215217,0.0,0,0.1349312523225566,0.172396878483835,0.7826780479392998,0.7575213675213676,2.4983944504363174,1.3196993882810732,산업재
롯데정보통신,286940,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",미래에셋증권 주식회사,29800.0,"127,722,800","14,286,000",1.49,"2,294.99",98.3,16.59,3.83,14.22,1.63,63.73,79.33,롯데정보통신,1262032,2018-07-27,2,264691,295968,336272,50000,222433,183861,5737,4542,0,558705,-31277,13.233378674605612,12.121940755200418,0,1,0,0.8943230349226944,-0.1701122043282697,-0.0559812423371904,0.8801446448113432,1.5117900671213351,0.3981224438657252,0.2247867897299411,0.6018775561342748,0.0312029195968693,0.0247034444498833,0.0204196319790678,0.0,0,0.0081295137863452,0.0102683885055619,0.7917029806519087,0.3290842215480441,0.8265904789307342,0.7956703816681068,정보기술
애경산업,18250,기타 화학제품 제조업,대신증권(주),29100.0,"197,880,000","26,122,335",1.5,"2,496.02",100.2,0.0,0.0,6.280000000000001,0.0,93.72,24.3,애경산업,139454,2018-03-22,33,149503,113216,126104,21322,115565,440581,41814,32922,1,241669,36287,12.395328438177026,12.995851859134106,0,0,0,1.320511235161108,0.0823616996647608,0.1501516537081711,0.897798642390408,1.091195431142647,0.4781953829411302,0.1845022281832734,0.5218046170588698,0.0949064984645275,0.0747240575512788,0.2848786397265608,0.0,0,0.136227650215791,0.1730217777207668,0.787343951786483,1.8230761909885007,3.812408601220093,1.8469637026037045,경기관련소비재
동양피스톤,92780,자동차용 엔진 및 자동차 제조업,"대신증권(주),IBK투자증권(주)",5700.0,"18,810,000","13,168,460",1.52,"2,464.00",101.7,0.0,0.0,0.0,0.0,100.0,62.8,동양피스톤,117726,2017-12-08,41,112974,162719,221078,4934,65556,148632,10665,7156,0,286634,-49745,12.56596490834358,11.90923545928964,0,1,0,0.6942889275376569,-0.3346856666128424,-0.1735488462638766,0.7360252942400419,3.3723534077735065,0.2287097832078539,0.0752638965159558,0.771290216792146,0.0717544001291781,0.0481457559610312,0.1091585819757154,0.0,0,0.0249656356189426,0.0372077283225297,0.6709798406000937,0.5185428106923812,2.267252425407285,0.3885388553588493,경기관련소비재
진에어,272450,항공 여객 운송업,미래에셋증권 주식회사,31800.0,"381,600,000","30,000,000",1.52,"2,464.00",101.7,0.4,1.1,0.9000000000000001,0.1,97.5,274.55,진에어,653024,2017-12-08,10,250412,204817,254475,27000,97295,423927,46558,33507,0,351770,45595,12.77073567468711,12.957318908473765,0,0,0,1.222613357289678,0.1075538948922809,0.129615942234983,0.8048609883092642,2.615499254843517,0.2765869744435284,0.2775065522380389,0.7234130255564716,0.1098255124113349,0.0790395516209158,0.3443856313274063,0.0,0,0.0952525798106717,0.132353526451943,0.7196829760728554,1.2051255081445262,4.35713037668945,1.101472664855557,산업재
삼양패키징,272550,플라스틱제품 제조업,한국투자증권(주),26000.0,"119,481,700","14,209,804",1.26,"2,512.90",101.9,0.0,0.0,0.03,0.0,99.97,16.73,삼양패키징,1060814,2017-11-29,4,104229,79162,267721,71049,233172,169372,23342,15157,0,500893,25067,13.124149780835156,12.039858662428305,0,0,0,1.31665445542053,0.1479996693668375,0.0500446203081296,0.2956884219019053,1.1481695915461547,0.4655125945062119,0.3047063969944933,0.5344874054937881,0.1378149871289233,0.0894894079304725,0.065003516717273,0.0,0,0.0302599557190857,0.046600771022953,0.649344529174878,0.3381400818138804,0.7263822414355068,1.189542074817632,소재
테이팩스,55490,플라스틱제품 제조업,"신한투자증권 주식회사,KB증권(주)",23000.0,"38,180,000","4,717,650",1.26,"2,523.43",101.8,0.0,0.0,0.0,0.0,100.0,16.81,테이팩스,256955,2017-10-31,24,27783,18667,74684,3575,14101,53107,6989,4718,1,88785,9116,11.39398425889333,10.880082855015791,0,0,0,1.4883484223496009,0.1716534543468846,0.1026750014078954,0.2499464410047667,5.296361960144671,0.1588218730641437,0.2535281185731508,0.8411781269358563,0.13160223699324,0.088839512681944,0.3345861995603149,0.0,0,0.0531396069155825,0.0787182519569747,0.6750608098440406,0.5981528411330743,3.766186795262748,0.6622440292721972,정보기술
넷마블게임즈,251270,소프트웨어 개발 및 공급업,"엔에이치투자증권주식회사,제이피모간증권회사 서울지점",157000.0,"2,661,717,084","84,730,000",1.23,"2,286.02",99.7,4.15,10.04,14.74,4.14,66.93,240.74,넷마블게임즈,904672,2017-05-12,6,721474,421228,647068,6777,1310354,1500015,294668,209247,1,1957422,300246,14.487139370185806,14.220986332682216,0,0,0,1.7127873740587043,0.2001619983800162,0.1533884875106134,0.6509794951998863,0.4938115959504073,0.6694284625389926,0.0051718848494376,0.3305715374610073,0.1964433688996443,0.1394966050339496,0.1596873821883246,0.0,0,0.1068992787452067,0.1505388209594047,0.7101110402215375,0.7663217231644479,1.1447402762917502,2.8282353478614306,커뮤니케이션서비스
덴티움,145720,의료용 기기 제조업,엔에이치투자증권주식회사,32000.0,"81,466,592","11,068,830",1.23,"2,133.00",98.7,0.0,3.5000000000000004,0.4,0.0,96.1,22.96,덴티움,526599,2017-03-15,17,87526,86962,109991,6184,63436,87579,24916,17280,1,173427,564,12.063517806647925,11.38030794035539,0,0,0,1.0064855914077413,0.0064398999760216,0.0032520887751042,0.7906283241356111,1.7338892742291443,0.3657792615913324,0.0974840784412636,0.6342207384086677,0.2844974251818358,0.1973075737334292,0.2724005296676965,0.0,0,0.0996384645989378,0.1436685175895333,0.6935302616792423,0.5049905724022211,1.3805883094772684,1.286221722934653,건강관리
호전실업,111110,봉제의복 제조업,엔에이치투자증권주식회사,25000.0,"41,616,750","8,000,000",1.23,"2,071.01",98.2,0.0,0.0,1.6,0.0,98.4,40.13,호전실업,226316,2017-02-02,32,166340,150811,150811,3661,76528,246792,29544,13045,0,227339,15529,12.3342019732407,12.416305207564127,0,0,0,1.1029699425108248,0.0629234334986547,0.0683076814800804,1.0,1.9706643320091992,0.3366250401382957,0.047838699560945,0.6633749598617044,0.1197121462608188,0.0528582774157995,0.170460485051223,0.0,0,0.0573812676223613,0.1299557049164463,0.4415448145139453,1.085568248298796,3.22485887518294,1.2640187689828968,경기관련소비재
핸즈코퍼레이션,143210,자동차 신품 부품 제조업,케이비투자증권(주),12000.0,"65,784,000","21,646,800",1.16,"1,970.61",97.5,0.0,0.0,0.0,0.0,100.0,57.64,핸즈코퍼레이션,119140,2016-12-02,45,321210,321210,439492,8317,222454,341188,33958,17672,0,661946,0,13.402940771291178,12.740191854924047,0,0,0,1.0,0.0,0.0,0.7308665459211999,1.9756533935105685,0.3360606454302919,0.0373875048324597,0.6639393545697081,0.0995287055816734,0.0517954910489231,0.0794411428879678,0.0,0,0.0266970417526505,0.0513002571206714,0.5204075622828199,0.5154317723802244,1.5337463026063816,0.9258824911158086,경기관련소비재
두산밥캣,241560,회사 본부 및 경영 컨설팅 서비스업,"한국투자증권(주),CS증권 서울지점,홍콩상하이증권 서울지점,제이피모간증권회사 서울지점,한화투자증권(주),신영증권(주)",30000.0,"900,845,400","100,249,166",1.23,"1,974.58",97.3,0.0,0.0,0.0,0.0,100.0,9.81,두산밥캣,1032486,2016-11-18,3,1700574,858762,3115131,50036,3279357,2115203,231003,122944,1,6394488,841812,15.67094708362571,14.564661819711846,0,0,0,1.9802622845444957,0.3979816594435617,0.1316465055529074,0.2756744419416069,0.949921280299766,0.5128412157470622,0.0152578691493484,0.4871587842529378,0.1092107944249322,0.05812397202538,0.0374902762950175,0.0,0,0.01922655887383,0.0361253316919196,0.532218196300481,0.3307853576392668,0.6450054080723752,1.615843579594853,산업재
삼성바이오로직스,207940,기초 의약물질 제조업,"한국투자증권(주),씨티그룹글로벌마켓증권(주)",136000.0,"2,249,617,072","66,165,000",1.23,"2,002.60",97.3,0.0,0.0,0.0,0.0,100.0,295.63,삼성바이오로직스,877059,2016-11-10,6,239511,2076024,3340752,137844,2696494,136289,-16853,-75737,1,6037246,-1836513,15.61345867130303,11.82254024742156,0,1,0,0.1153700535253927,-10.0,-0.3041971455196624,0.6214241583930804,1.2389243217303654,0.4466430554593932,0.0511197132276207,0.5533569445406068,-0.1236563479077548,-0.5557088246300141,-0.0280872125063137,1.0,0,-0.0125449584131572,-0.0027915046032578,4.493977333412449,0.0225746971383972,0.0505430384788543,0.7033776487229514,건강관리
JW생명과학,234080,의약품 제조업,케이비투자증권(주),30000.0,"72,000,000","7,917,277",1.23,"2,024.12",97.1,0.0,0.0,0.0,0.0,100.0,224.57,JW생명과학,225706,2016-10-27,23,36187,75707,96700,39586,84831,67092,11854,8399,1,181531,-39520,12.109187225686464,11.113834995610263,0,1,0,0.4779875044579761,-0.5890419125976272,-0.2177038632520065,0.7829058945191313,1.139913475026818,0.4673086139557431,0.4666454480083931,0.5326913860442569,0.1766827639658975,0.125186311333691,0.0990086171328877,0.0,0,0.0462675796420446,0.0653001415736155,0.7085372026320229,0.369589767037035,0.7908901227145737,0.8295392177041878,건강관리
화승엔터프라이즈,241590,회사 본부 및 경영 컨설팅 서비스업,한국투자증권(주),15000.0,"117,600,000","26,929,479",1.25,"2,054.86",97.1,0.0,0.0,0.0,0.0,100.0,48.46,화승엔터프라이즈,1128613,2016-10-04,2,156472,206579,217886,10365,75842,301963,17712,13200,1,293728,-50107,12.590412852523317,12.618063083953476,0,1,0,0.7574438834537877,-0.1659375486400651,-0.1705897973635472,0.9481058902361784,2.8728936473194278,0.2582048698115263,0.136665699744205,0.7417951301884737,0.0586561929772853,0.0437139649559714,0.1740460430895809,0.0,0,0.0449395358971565,0.0603006863492755,0.7452574525745257,1.0280361422812945,3.981474644655995,0.5152171409385209,경기관련소비재
엘에스전선 아시아,229640,회사 본부 및 경영 컨설팅 서비스업,"한국투자증권(주),하나증권주식회사",8000.0,"80,960,904","30,624,879",1.24,"2,049.70",96.9,0.0,0.0,0.0,0.0,100.0,30.57,엘에스전선 아시아,1093007,2016-09-22,2,178938,129411,135318,15070,119124,183364,10593,8584,0,254442,49527,12.446832121322194,12.119233980897633,0,0,0,1.3827108978371236,0.2701020920136995,0.1946494682481665,0.9563472708730546,1.1359423793693966,0.4681774235385667,0.1265068332158087,0.5318225764614333,0.0577703365982417,0.0468139874784581,0.0720593667103186,0.0,0,0.0337365686482577,0.041632277690004,0.8103464552062682,0.7206514647738974,1.5392700043651992,1.4716913761358894,산업재
두올,16740,자동차 신품 부품 제조업,미래에셋증권(주),8500.0,"62,050,000","17,755,500",1.24,"2,016.19",96.0,0.0,0.0,0.0,0.0,100.0,71.69,두올,119672,2016-07-29,34,136039,107061,125794,38290,93117,78267,6534,5589,0,218911,28978,12.296425101560724,11.26789411389799,0,0,0,1.2706681237799011,0.3702454418848301,0.1323734302981577,0.8510819275959107,1.3509241062319448,0.4253646459063272,0.4112031100658311,0.5746353540936727,0.0834834604622637,0.071409406263176,0.0600212635716356,0.0,0,0.0255309235259991,0.0298477463444048,0.8553719008264463,0.3575288587599526,0.840523212732369,1.0521208321827882,경기관련소비재
해성디에스,195870,전자부품 제조업,엔에이치투자증권주식회사,12000.0,"48,000,000","17,000,000",1.24,"1,925.24",95.5,0.0,0.0,0.0,0.0,100.0,188.69,해성디에스,1032413,2016-06-24,3,98407,70215,104270,75000,124695,67070,8218,5765,1,228965,28192,12.341328799897656,11.11350703877837,0,0,0,1.4015096489354126,0.420336961383629,0.123127988993951,0.6733959911767526,0.8362003288022776,0.544602886904112,0.6014675808973896,0.455397113095888,0.1225287013567914,0.0859549724168778,0.046232808051646,0.0,0,0.02517852073461,0.0358919485510885,0.701508882939888,0.2929268665516563,0.5378724086771723,1.2875870942091874,정보기술
용평리조트,70960,일반 및 생활 숙박시설 운영업,미래에셋증권 주식회사,7000.0,"93,632,000","48,133,333",1.48,"1,969.17",95.0,0.0,0.0,0.0,0.0,100.0,28.1,용평리조트,365989,2016-05-27,17,288887,407963,657833,190000,312818,176303,26430,11573,1,970651,-119076,13.785723289626338,12.079965056727556,0,1,0,0.708120589367173,-0.6754054100043675,-0.1226764305605207,0.6201619559979509,2.1029256628454887,0.3222764927867997,0.6073819281499147,0.6777235072132002,0.1499123667776498,0.0656426719908339,0.0369959529183103,0.0,0,0.0119229259538186,0.0272291482726541,0.4378736284525161,0.1816337695010874,0.5635960846242863,0.405105468035505,경기관련소비재
해태제과식품,101530,도시락 및 식사용 조리식품 제조업,"엔에이치투자증권주식회사,삼성증권(주)",15100.0,"88,033,000","19,209,740",1.54,"1,980.10",95.0,0.0,0.0,0.0,0.0,100.0,342.99,해태제과식품,428321,2016-05-11,15,183055,256817,571325,11912,176861,798304,46856,16899,1,748186,-73762,13.52540822571182,13.590246008923808,0,1,0,0.7127838110405463,-0.0923983845752996,-0.098587784321011,0.4495112239093335,3.230361696473502,0.2363864065887359,0.0673523275340521,0.763613593411264,0.058694432196256,0.0211686274902793,0.0955496124074838,0.0,0,0.0225866295279516,0.0626261384201254,0.3606581867850435,1.0669860168460783,4.51373677633848,0.5827499552326407,필수소비재
대림씨엔에스,4440,"시멘트, 석회, 플라스터 및 그 제품 제조업",미래에셋증권 주식회사,27700.0,"123,436,214","12,731,947",1.51,"2,002.14",94.5,0.0,0.0,0.0,0.0,100.0,85.25,대림씨엔에스,109806,2016-03-30,50,126700,114903,139452,12922,199098,295452,54190,36352,0,338550,11797,12.732430024682875,12.596265050724638,0,0,0,1.1026692079406109,0.0399286516929992,0.0348456653374686,0.8239609327940797,0.700418889190248,0.5880903854674346,0.0649027112276366,0.4119096145325653,0.1834138878734955,0.1230385984863869,0.1825834513656591,0.0,0,0.107375572293605,0.1600649830158027,0.6708248754382727,0.8726982720425344,1.483952626344815,2.196549895723867,산업재
